id,loss
41815,1309.35
87515,979.642
577973,1183.48
281276,8193.29
115231,2773.51
333303,1273.28
345373,2429.02
567948,2772.88
196867,5500.21
423362,1347.79
308923,1106.21
217785,1751.78
576837,7812.95
493661,2567.81
63054,2031.51
566566,2507.46
566868,7395.04
384967,2486.12
467203,3001.26
528789,1582.62
48559,3054.56
81026,1690.65
1013,2549.61
527143,2999.85
241988,1842.04
101215,2242.63
219931,4458.28
189877,4286.36
243150,3018.43
120604,917.255
526741,1780.43
95738,1644.13
525594,2073.94
202076,1256.28
122719,9292.74
448407,2821.05
409753,3236.59
420030,2554.67
438156,1516.31
42852,1388.06
76980,1560.28
458459,2438.58
1396,3140.41
295966,1871.27
442552,3366.65
524647,2080.69
549737,2543.98
293558,2178.0
502123,3867.45
55870,3575.01
395153,1460.97
390212,3121.53
565001,1700.36
365174,2093.53
457540,2099.93
206954,1999.63
159526,2446.04
11195,1228.66
449224,1558.48
235388,1465.2
319689,6378.01
574785,679.974
497027,1664.18
274350,2306.96
302682,1742.06
256294,2196.99
385314,1294.8
519966,3949.71
541101,8165.92
316213,3804.78
255832,3898.67
187550,1403.68
157573,2096.79
538203,3559.46
263989,1403.64
391213,6482.81
361945,1878.01
531524,4312.13
339896,2009.5
140452,973.39
172412,1884.21
124292,1394.89
316633,6626.88
518851,950.255
496676,6692.17
243969,2960.87
35125,4000.68
216401,5448.58
513872,2863.34
530300,2387.77
332944,1291.1
259869,3325.98
183613,5411.45
65988,3295.59
278096,3061.72
478601,920.946
483052,4006.7
313567,3601.59
80846,1036.72
379400,955.548
145303,2581.87
180807,1205.69
118672,2972.36
516550,2164.1
68290,4607.75
238952,3831.55
521039,1088.4
552077,4488.0
532534,3461.79
577812,3601.99
449217,4598.25
264745,10644.4
384689,2555.05
16144,16083.4
392229,2240.46
330832,2336.09
330454,2308.15
142121,811.444
82789,978.945
403445,2172.79
233973,924.571
348886,2015.49
241657,2314.37
220005,2686.34
253344,1505.56
393068,10069.8
504445,6666.34
269340,1681.01
522392,1972.32
574548,1437.35
244416,1065.15
246326,4619.88
260992,4508.57
391619,1835.9
182112,5620.55
339336,991.556
206920,8542.38
288276,2042.5
468697,4268.31
468630,10836.7
43700,3750.37
54408,2220.89
405521,1310.8
542848,931.259
100701,1483.6
78184,3757.24
487571,1410.11
469349,1030.07
390247,2813.33
23574,2115.13
247349,1447.3
352187,1554.8
399951,1544.46
161705,910.662
291208,1295.51
486629,3410.44
167042,1479.34
430628,2198.93
130439,4377.35
100825,2004.17
189626,2350.95
36330,2443.0
167474,2808.06
130549,3260.37
195620,13447.7
411337,2442.11
553794,976.995
120679,6157.84
568786,1661.78
140447,2940.33
123892,8056.56
575871,3212.08
372886,8523.5
546007,1869.66
247984,3013.11
155852,1416.52
572322,3241.39
207387,6516.97
565283,2897.93
441105,3589.26
365828,1261.25
134593,2962.71
262815,1386.82
144074,3246.35
445842,2511.14
385136,2587.87
323456,2763.04
203552,1822.29
33568,1641.68
135238,565.753
203114,1886.51
137250,2092.47
29009,7594.63
282349,1985.8
329592,3789.71
109793,2067.94
20733,2323.89
362109,2112.53
134399,1263.57
341835,1417.93
479644,2129.49
138648,1859.87
257768,5269.23
405401,1797.64
479814,4295.51
246396,1689.63
356189,2170.23
233118,887.577
238341,1955.67
334885,1987.69
77347,2856.17
438505,2682.98
61272,2884.69
480086,2239.29
379158,2427.24
576100,7676.09
317337,3282.69
209592,3177.65
224827,4242.03
21186,1845.33
497237,1864.37
333505,2729.44
514624,822.34
10533,1135.79
344910,1675.7
567914,3583.76
387404,2032.45
1804,1901.77
335453,5174.36
156442,2182.26
420896,1260.17
358716,2032.69
136490,7577.65
73305,7014.67
104082,1154.1
572055,3310.84
277954,1975.68
356646,6356.18
165653,2146.29
124924,2508.07
200049,2023.89
540438,834.995
14255,3330.81
94159,5542.08
237661,3053.42
47338,3524.54
269343,3240.58
90120,4221.91
19437,2488.88
536499,2946.1
343148,5345.01
499190,2548.15
340045,5306.11
72867,7651.83
81815,1182.78
118948,7352.16
504142,3681.47
512341,1385.98
362267,1864.83
493664,1995.43
551915,1250.63
451014,3072.74
112197,1711.38
254869,1845.11
19095,3167.64
495224,1910.23
407048,2674.6
152655,5777.89
44144,6170.28
582912,6171.84
354959,1621.08
209140,5217.29
52927,4893.75
581089,2133.74
308268,2680.24
580643,2614.36
38519,3212.41
476155,1013.94
128891,2205.75
86208,2620.01
351306,11761.9
26337,3053.8
259494,1807.31
32369,1337.89
71049,965.796
467920,3240.63
471151,4841.52
183823,4595.79
41557,2435.01
450674,5010.33
498671,1761.36
312301,1843.29
504725,2272.58
552779,1950.01
220357,4218.69
572992,1039.65
489384,3520.51
186281,5918.48
144430,8646.33
359648,7370.09
232547,5424.2
455092,3808.26
360362,2222.05
55747,2550.46
35652,2060.63
11202,2728.0
579514,7615.98
95762,2606.3
239460,2642.96
279350,1793.42
176527,2487.25
354345,3335.97
114631,3698.17
36743,1960.47
96314,9661.45
53516,3128.59
32030,2343.12
441901,4018.22
55578,2001.37
305038,968.213
487436,5418.96
322560,7033.11
144294,3352.15
566364,3068.46
349569,2647.97
215548,2539.06
538,1820.44
46749,2998.45
408544,1829.9
184174,2119.37
491985,1544.56
138139,832.828
257722,1959.16
459276,5635.9
144415,2922.24
502347,1766.54
559721,2955.14
193471,2909.17
33276,2520.77
203160,1918.15
536367,1963.03
531133,1086.9
159079,3734.83
271212,3569.87
24440,2971.72
490935,2699.31
54623,3083.98
142476,2874.32
30371,1260.08
247728,5481.54
451570,6186.97
232255,902.702
42019,8996.49
142837,7582.16
68095,1489.9
202435,5023.05
418426,4471.11
473280,1787.43
526317,4922.12
384280,3336.64
529206,1808.05
137928,1089.22
384099,2413.41
443968,918.296
260414,1793.24
307280,6208.67
489991,4567.63
544370,2170.0
178308,2465.76
358958,2400.68
509144,5713.61
348714,2267.29
65203,1247.24
367453,1431.4
256185,1451.76
386198,2175.6
95777,1195.69
498191,1778.13
252670,5251.26
41048,3442.15
194939,1056.0
547053,2877.35
548144,1254.22
75182,2359.11
