id,loss
412221,7326.10882956
333987,5570.46313043
288949,3195.60374103
151528,1822.81880779
153022,1722.7287507
277681,1310.60117876
366994,1729.18497773
556999,1023.64075305
436565,3049.01822205
163691,2657.70160912
73103,6989.02514242
343779,1171.54448026
332953,2009.46403594
29992,3783.17459199
576706,4520.52144227
226059,4852.7565145
99511,3709.8194044
203083,2046.23240618
532910,4990.84965433
79136,7603.83176536
153425,2152.40360495
218889,3175.15950777
77452,2184.26839726
205679,4235.16098601
475843,1033.39229687
476761,4068.44566388
130555,633.725301591
164862,2824.17388851
542706,3600.53367383
48420,3119.0966239
380282,3468.59247148
547997,3481.23663871
378452,4933.61447719
332052,1664.14759772
218144,1657.25824751
580768,1642.21898002
177609,4565.08933525
580226,1870.98247819
383739,1361.91701367
537217,1402.08530847
209294,3143.54861747
301565,2174.55811427
131580,2489.66889902
439986,3846.43648469
101643,3048.7305805
147796,2608.44178039
214694,2289.58287676
390289,4100.35734255
155179,1299.35548793
467758,4259.02267488
176208,1453.31156657
193586,6207.72443949
64575,3929.59530631
179034,4293.01712279
570526,4017.70688683
487355,6064.75710576
158260,2367.42921166
167450,2175.63844632
509612,5196.05278632
101498,1757.64844174
230470,13292.2888598
145232,3093.09007864
159534,3938.50820669
478269,10149.4961781
35312,6486.57878276
585935,2681.90074708
310443,6545.30556647
58179,1455.19714494
107667,3301.55684297
429887,7081.52678125
238567,4500.91592234
20229,1542.33958644
58863,1413.71447413
509896,910.617443336
167337,1477.15820201
41286,2051.00357114
365021,1360.25606909
114277,7481.90723686
390096,3392.14593579
214787,5478.97840141
209146,2759.12291336
9461,2928.29390423
117950,1736.70205684
131691,5785.83813473
444003,4816.99309593
172517,1288.05860472
321879,4454.46692136
220296,2723.31592224
206400,5874.02924228
127087,1396.58376829
563435,5262.02409753
12441,4705.553273
300075,1125.82336073
197655,3328.53651726
195882,2393.04459867
337933,1564.81611066
280674,1568.71165604
195378,2267.65322399
502369,1792.86226583
47306,2269.09742264
309649,1686.20209819
22484,1187.47099041
585839,2405.90537782
239660,1630.05509322
295239,6930.5727339
202272,2952.03611422
289503,2069.62615257
292819,2515.57946909
467196,1575.91371502
123261,1793.55858268
177804,4148.74075874
59253,1247.34697932
83435,5492.31389513
292201,1736.23446637
556493,7700.38179999
301737,4898.84779886
426335,4437.41672548
548323,1061.76394947
452766,1594.92175878
279916,4702.47887337
169610,1769.54975808
96135,2795.42737616
245994,742.522610906
251412,8004.55716237
304773,2876.70086477
563117,2111.79333395
322791,3866.9631622
579137,1902.66936642
212042,6323.53623414
50731,2685.53524437
212958,2183.26257787
147070,1483.01341911
391853,1942.50788833
130730,3035.92329959
132392,5402.69563054
304285,1790.68844549
176784,1887.36743471
324650,2914.05968474
222367,711.262854296
290325,13455.1682577
286462,3822.03505595
445301,1617.01325282
39780,1316.91391405
417681,1558.10460018
331085,1591.120754
321673,1898.30063421
335492,5774.73347818
583596,869.509759496
196115,1592.24306692
895,2768.45498084
420332,2695.69114999
143171,1151.64246687
168097,2178.11492687
83077,2489.41646662
289219,2662.38941023
428611,1739.18207593
269735,2583.59507077
494406,1784.85123888
501920,1477.8303961
9867,4632.68941197
487283,1413.76500864
38559,4170.25668431
300824,2049.87091021
214235,4082.72430801
129835,3738.50871273
586173,2588.94499955
527963,1452.49673783
72412,1810.36581166
26379,1585.26649744
439805,2282.86066443
495755,2495.88255538
435314,5108.71110732
259333,1807.85926515
486634,5096.26365458
9120,4909.05202149
215522,2221.15933281
28516,2167.37415388
571082,2849.30633343
419536,2652.73229496
175082,1928.15617458
567870,2878.84103165
355179,2082.46206268
169006,3432.74709129
497917,1426.15951032
355248,3561.28272598
510737,2242.39625952
38362,1167.34554228
43684,1565.63927503
458791,1846.04920728
111920,1739.55394584
125454,3734.14585975
279235,1666.20446887
364984,942.628470171
92722,845.293062549
577502,2272.18168233
7675,2582.8934772
221643,2255.26488867
45859,4463.07046477
441254,2269.44707606
491839,5114.33966838
515663,2574.48170149
359306,2092.22615377
160257,5637.24698554
405127,5451.11435984
458072,1658.8852251
69181,1318.12080078
241187,2120.92835277
194725,1062.07549891
492538,3443.10387475
149580,1950.49244922
193738,1522.47412715
225485,1594.91965509
206923,1962.85843394
242061,2279.70721822
375963,2256.63548638
426639,1113.46391687
119833,2659.43427815
472481,1641.03391028
296720,4200.01084639
512308,1876.13209783
210379,2312.33935997
176956,2193.82131779
418557,8409.28214577
67974,1527.72976268
572237,2939.97032964
154086,5205.98432892
540452,7265.45425876
16798,796.152493279
369239,3045.22458353
46191,1072.11804207
427589,3864.10862062
293413,831.139864167
475071,1741.35233425
275406,1955.48186922
289088,3159.46625383
85312,6246.55474026
76821,6549.55382231
319866,1378.09083292
567384,2862.46327333
169631,7280.20371112
562778,1416.2509546
210931,2955.40593966
433137,1561.60286054
81202,1762.63790153
318786,2421.20885313
387817,1913.37062685
490236,5986.98350663
425506,1958.14930128
428633,3184.32727601
482689,3932.01389557
484478,1583.50114318
264661,4519.86813834
371513,1315.16994601
423189,11046.1985708
156297,3520.95902015
264052,5933.04566957
518593,4413.42648594
345868,3871.58659377
378574,5622.6421444
380340,2075.68777166
102081,4390.82729202
264251,2498.12200153
470569,4494.67534063
287401,1660.98813775
334402,2557.18299683
476313,2729.85954775
277233,2460.16025275
527574,6617.91289045
449500,4192.38978064
501907,2052.51904516
234814,1952.1724121
557876,4762.25644846
463198,1491.48752306
528069,2608.60523954
91545,2935.30699794
515243,1214.03211941
437492,1077.62599193
152688,2833.77771507
206229,6021.32130863
201669,3645.63743721
341029,3356.48282102
578845,7378.53088755
81503,3362.58130291
59655,2929.95482221
529593,2388.77152899
454122,6320.67849917
554916,1577.10526202
522813,1502.9708181
182484,2432.55877742
544749,1607.24129921
111490,712.729980196
225388,9528.44348279
269640,3054.22592362
359453,1406.97462401
359850,2347.52320342
94022,1347.21794746
443900,1564.48420892
311480,2492.59277124
327255,1363.57473692
187858,1383.110196
442048,4270.6602932
151508,2745.43373074
389993,1710.78499966
412903,3804.15924137
559735,6492.45523481
274135,1718.058096
200478,2581.63567067
467468,4641.53770071
262876,7898.8635717
358880,1402.38495732
493574,1689.04918157
360893,2178.32492293
460972,2009.44061451
462372,5906.09783759
269571,1141.52989924
404924,2138.46683436
157575,3357.5150736
518062,1669.73280158
385495,7678.70494518
267247,3532.44183847
281727,1642.79533138
165294,3706.73257722
64719,3740.30180051
157061,1700.4350513
95807,2193.29449413
567943,3993.92673676
568134,990.450782575
566595,1690.08948276
281633,4114.80421929
403466,1975.42947347
403347,2954.75335124
393616,2946.49848984
558730,972.653622779
473864,1824.00776144
363666,3721.67757105
294558,2027.67920985
573717,1311.99317629
444538,962.449072977
202046,2650.39708726
145433,1288.67440913
458371,1254.26991458
211547,2421.31234032
279395,1881.08709271
352574,3793.75592375
104207,2946.88756002
443568,1442.3302353
454704,2979.19205209
322881,1769.27616894
577192,2586.52934206
502781,3284.00957726
340767,3488.63982054
407684,3917.23497814
317277,3942.31145315
197735,3515.77244946
361665,1690.06342476
18666,3133.97330291
94121,1864.61306444
470900,5357.03788069
459071,2762.82842666
504200,1144.13492025
327593,3332.42974737
465368,1754.7391668
161145,1804.70751557
450809,5056.79467979
176665,2560.37571038
305269,2281.40153103
517495,1265.00576001
392427,968.926477479
194825,1765.85159268
253159,4877.3496499
569902,3660.75269141
409269,2267.67633504
532745,2776.35603346
225866,3550.91526527
553045,1735.63524226
259991,2200.96218698
465893,1718.38396569
55306,2829.51117548
343051,6413.86742231
293943,1662.07078893
392194,2297.61077728
294168,1317.22963396
856,2762.59448675
378400,4394.3034585
558572,6507.02234596
256246,12050.4694594
402676,1830.8993684
510152,4087.34860976
160972,3657.3922554
97277,1720.90645208
34436,3274.22197478
152321,4753.57812632
344246,2682.14486907
304968,2024.34415622
295088,3175.07938996
472244,2685.96817068
222660,2015.8166948
582243,4043.19949759
564669,8214.52058038
575397,4940.80697988
8520,1281.58917021
428547,3135.74815504
575146,1495.25933376
558617,2949.41567538
472079,1273.23298966
19888,1920.97568269
6579,2274.76953864
310286,2991.8438122
422158,3734.76319065
460811,2457.33693908
145470,2009.69991302
326103,1772.16271044
484320,2525.79779654
42309,1899.3883958
362780,1173.40335826
382719,2274.21243529
232376,1918.76479296
250615,2162.66945081
227388,9635.0917334
351131,2584.24591404
487986,1347.62454847
302765,2201.23584752
28160,1082.02426834
159695,4081.73900225
62135,1783.30594853
267551,1696.43181187
61177,2486.82719766
38370,2530.58810282
317008,3599.20350864
93686,1942.58974464
443351,2754.83186041
545476,1637.40857696
240433,5989.69498123
581659,2499.5441789
75561,5141.58686701
40126,1634.02841012
108112,1545.86401172
585829,1106.79096063
399104,1928.92774815
464227,1519.94695484
31600,2157.85935105
158542,1534.65139534
72130,12301.2073505
199147,1802.05976567
252533,1885.78101313
195213,2289.859536
167758,3474.61148381
405768,1803.01383236
244571,6673.85584238
408010,2527.26172311
410421,3511.02411933
539125,1108.28571888
180884,7135.43686514
181170,11977.999014
304795,1876.13983225
553857,4700.13325874
585459,1321.88263495
101811,3238.67341358
16575,3542.75920329
572362,2321.79772796
79298,1259.02768576
87634,2203.96055545
557679,1345.92016376
540905,815.059473849
340298,2510.97936365
50832,2160.12566524
440447,2366.99083012
389781,1185.26691088
439388,3244.81184355
470793,3214.61610834
437425,2364.09567127
545079,3426.21312046
29432,1499.19175065
400334,2908.73083871
96201,2674.74877595
197766,1435.97042958
584875,1893.63306761
380254,3095.94022225
429563,2633.79883413
498670,3304.89400895
426689,3701.53140493
123021,1751.03348344
225473,7579.60691785
571265,1923.90748698
301516,1224.94428897
176729,7277.28726108
453844,3443.92830999
339741,2366.61612763
244829,4195.56880753
277788,1387.09101107
398419,985.645330786
251293,1868.58799843
448181,3668.28508012
251919,3476.25678125
480439,8098.92046445
537658,4954.55228002
408035,1764.74827879
284084,15651.758745
54627,2863.34997651
171794,5383.71313752
199909,1636.32869902
429146,2978.39255131
141452,1703.07858682
393335,2231.50498402
315304,3245.46202826
77816,7894.65451578
254350,1922.87486454
471104,3131.28022421
296642,1459.70425327
156985,3052.31821252
347156,1769.86584084
274110,2518.57105667
212295,3245.49431994
525548,2394.18946947
536582,1563.8792142
33665,2271.54156192
389528,1362.46898722
530346,1615.29246682
149438,3069.80018088
568450,2894.14579535
459870,1761.88861179
226225,3510.88967955
238588,1969.28800028
142992,2236.7902852
395886,1906.22019177
247653,4074.67412147
136062,7145.10228562
330600,1964.82270824
525475,2452.74893388
487883,5732.15317942
338172,6911.68836172
268870,1295.31071063
197000,3354.91092196
